,time,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-03-16 11:00:00Z,28.9,18.1,12.4,6.1,21.8
2025-03-16 12:00:00Z,26.2,25.0,13.8,7.1,24.6
2025-03-16 13:00:00Z,29.6,21.2,16.6,8.3,29.2
2025-03-16 14:00:00Z,31.3,20.4,13.8,5.4,22.1
2025-03-16 15:00:00Z,22.6,24.2,18.0,6.5,28.0
2025-03-16 16:00:00Z,23.9,18.2,17.0,5.0,24.6
2025-03-16 17:00:00Z,24.8,20.6,20.8,4.9,28.3
2025-03-16 18:00:00Z,25.5,23.0,26.5,4.0,32.5
2025-03-16 19:00:00Z,19.2,22.9,28.9,4.9,36.3
2025-03-16 20:00:00Z,27.6,12.7,24.9,4.4,31.6
2025-03-16 21:00:00Z,21.5,21.5,25.1,3.3,30.2
2025-03-16 22:00:00Z,22.4,15.0,27.5,4.4,34.3
2025-03-16 23:00:00Z,26.8,20.3,25.7,4.9,33.3
2025-03-17 00:00:00Z,18.4,13.6,22.2,3.9,28.2
2025-03-17 01:00:00Z,35.2,35.1,21.9,3.7,27.6
2025-03-17 02:00:00Z,18.8,11.8,19.6,4.3,26.1
2025-03-17 03:00:00Z,19.7,15.4,18.8,5.0,26.5
2025-03-17 04:00:00Z,18.5,12.0,17.5,3.2,22.5
2025-03-17 05:00:00Z,19.2,12.1,21.4,4.7,28.6
2025-03-17 06:00:00Z,26.1,11.9,35.0,8.2,47.5
2025-03-17 07:00:00Z,21.0,14.0,43.9,13.8,64.9
2025-03-17 08:00:00Z,30.2,19.7,43.1,20.0,73.7
2025-03-17 09:00:00Z,26.7,11.5,40.3,18.8,69.1
2025-03-17 10:00:00Z,27.6,17.0,34.7,16.6,60.1
2025-03-17 11:00:00Z,27.8,17.4,31.2,15.3,54.7
2025-03-17 12:00:00Z,27.4,14.3,28.7,13.0,48.4
2025-03-17 13:00:00Z,23.6,16.1,20.9,8.3,33.6
2025-03-17 14:00:00Z,22.4,13.8,20.0,7.4,31.4
2025-03-17 15:00:00Z,29.8,17.7,22.5,8.9,36.1
2025-03-17 16:00:00Z,22.2,12.5,22.5,7.4,33.9
2025-03-17 17:00:00Z,21.0,8.8,22.2,6.7,32.5
2025-03-17 18:00:00Z,19.8,7.4,29.2,8.2,41.8
2025-03-17 19:00:00Z,24.4,9.8,30.9,6.7,41.2
2025-03-17 20:00:00Z,24.6,11.2,30.0,5.8,38.8
2025-03-17 21:00:00Z,16.6,8.4,25.5,4.0,31.5
2025-03-17 22:00:00Z,22.3,7.4,19.2,3.8,25.0
2025-03-17 23:00:00Z,18.4,8.9,22.2,4.7,29.5
2025-03-18 00:00:00Z,11.5,8.9,21.1,3.5,26.5
2025-03-18 01:00:00Z,21.1,15.6,23.9,4.8,31.3
2025-03-18 02:00:00Z,16.3,9.8,18.8,3.1,23.5
2025-03-18 03:00:00Z,7.8,9.8,17.4,3.1,22.1
2025-03-18 04:00:00Z,10.6,7.1,16.7,3.3,21.7
2025-03-18 05:00:00Z,13.3,4.8,21.1,6.0,30.2
2025-03-18 06:00:00Z,14.0,6.6,29.4,8.1,41.9
2025-03-18 07:00:00Z,16.2,6.3,38.1,11.0,55.0
2025-03-18 08:00:00Z,21.5,9.6,33.8,12.9,53.6
2025-03-18 09:00:00Z,28.4,12.6,27.9,12.2,46.6
2025-03-18 10:00:00Z,20.1,10.0,24.1,11.3,41.4
2025-03-18 11:00:00Z,19.8,11.0,24.7,16.6,50.2
2025-03-18 12:00:00Z,20.4,12.7,25.7,18.3,53.8
2025-03-18 13:00:00Z,23.3,12.5,22.7,14.7,45.1
2025-03-18 14:00:00Z,19.2,13.3,21.6,14.8,44.4
2025-03-18 15:00:00Z,21.4,12.0,21.5,14.2,43.2
2025-03-18 16:00:00Z,26.2,9.8,23.8,12.2,42.4
2025-03-18 17:00:00Z,27.3,13.7,24.8,9.5,39.4
2025-03-18 18:00:00Z,28.3,17.7,32.7,9.3,46.9
2025-03-18 19:00:00Z,33.2,17.0,47.4,7.4,58.7
2025-03-18 20:00:00Z,36.3,24.9,56.8,5.1,64.6
2025-03-18 21:00:00Z,33.3,24.2,45.7,6.4,55.6
2025-03-18 22:00:00Z,25.3,20.6,37.8,5.3,46.0
2025-03-18 23:00:00Z,25.6,15.3,35.5,5.9,44.6
2025-03-19 00:00:00Z,19.7,11.1,29.1,5.8,38.0
2025-03-19 01:00:00Z,20.6,13.0,32.6,15.1,55.8
2025-03-19 02:00:00Z,19.0,10.3,25.8,4.5,32.7
2025-03-19 03:00:00Z,24.5,13.3,27.2,5.0,34.9
2025-03-19 04:00:00Z,16.7,12.3,22.2,6.7,32.5
2025-03-19 05:00:00Z,15.3,11.7,29.1,9.9,44.2
2025-03-19 06:00:00Z,27.5,10.4,41.7,14.7,64.2
2025-03-19 07:00:00Z,30.7,15.3,59.8,38.0,117.9
2025-03-19 08:00:00Z,33.9,12.0,59.2,43.0,125.2
2025-03-19 09:00:00Z,33.5,12.7,48.3,32.2,97.6
2025-03-19 10:00:00Z,32.9,9.5,47.7,33.1,98.5
2025-03-19 11:00:00Z,26.9,9.4,56.4,53.9,139.1
2025-03-19 12:00:00Z,26.3,9.1,43.2,28.5,87.0
2025-03-19 13:00:00Z,18.7,8.7,34.5,21.8,68.0
2025-03-19 14:00:00Z,21.8,7.3,28.4,14.4,50.5
2025-03-19 15:00:00Z,21.5,8.7,38.5,24.5,76.0
2025-03-19 16:00:00Z,18.7,7.5,39.0,16.2,63.8
2025-03-19 17:00:00Z,16.3,4.1,35.7,12.8,55.3
2025-03-19 18:00:00Z,18.4,5.2,44.2,16.2,68.9
2025-03-19 19:00:00Z,31.0,9.6,60.8,18.1,88.6
2025-03-19 20:00:00Z,29.3,13.2,67.7,19.4,97.5
2025-03-19 21:00:00Z,32.4,10.7,68.7,13.7,89.6
2025-03-19 22:00:00Z,33.0,11.5,74.1,21.2,106.5
2025-03-19 23:00:00Z,23.3,15.0,61.5,11.9,79.7
2025-03-20 00:00:00Z,26.5,12.4,63.7,13.1,83.8
2025-03-20 01:00:00Z,21.5,11.8,55.4,9.2,69.5
2025-03-20 02:00:00Z,20.1,13.7,42.1,5.9,51.2
2025-03-20 03:00:00Z,18.9,8.4,37.7,6.2,47.2
2025-03-20 04:00:00Z,17.7,10.9,34.8,5.5,43.2
2025-03-20 05:00:00Z,16.7,11.9,33.3,9.9,48.5
2025-03-20 06:00:00Z,24.4,8.1,47.4,22.4,81.8
2025-03-20 07:00:00Z,25.9,8.6,54.3,33.3,105.5
2025-03-20 08:00:00Z,28.4,7.0,52.3,39.5,112.9
2025-03-20 09:00:00Z,31.6,8.4,50.3,41.0,113.2
2025-03-20 10:00:00Z,26.0,10.5,49.5,37.7,107.3
2025-03-20 11:00:00Z,30.2,7.0,47.3,35.9,102.3
2025-03-20 12:00:00Z,17.7,9.1,41.5,31.6,90.1
2025-03-20 13:00:00Z,21.9,7.8,38.9,24.6,76.4
2025-03-20 14:00:00Z,19.5,4.7,35.9,21.2,68.2
2025-03-20 15:00:00Z,15.1,5.8,41.1,22.1,75.0
2025-03-20 16:00:00Z,18.1,4.9,38.0,17.7,64.9
2025-03-20 17:00:00Z,19.2,2.5,35.6,15.3,59.1
2025-03-20 18:00:00Z,20.4,4.4,38.6,14.5,60.8
2025-03-20 19:00:00Z,23.6,11.5,44.5,9.0,58.1
2025-03-20 20:00:00Z,33.6,10.5,56.7,12.2,75.4
2025-03-20 21:00:00Z,24.9,10.7,43.6,5.8,52.4
2025-03-20 22:00:00Z,29.3,11.7,42.3,7.0,53.1
2025-03-20 23:00:00Z,28.0,13.0,39.0,5.4,47.2
2025-03-21 00:00:00Z,26.6,8.5,37.7,5.0,45.3
2025-03-21 01:00:00Z,23.7,8.0,40.7,7.8,52.6
2025-03-21 02:00:00Z,18.6,5.8,31.0,7.1,41.8
2025-03-21 03:00:00Z,20.3,4.3,18.4,3.5,23.9
2025-03-21 04:00:00Z,8.8,6.9,14.3,3.1,19.1
2025-03-21 05:00:00Z,21.0,5.6,22.2,7.3,33.3
2025-03-21 06:00:00Z,16.8,5.3,28.4,8.1,40.7
2025-03-21 07:00:00Z,24.6,4.4,33.5,8.6,46.7
2025-03-21 08:00:00Z,40.4,13.6,39.8,17.7,67.0
2025-03-21 09:00:00Z,61.6,12.2,37.4,20.5,68.7
2025-03-21 10:00:00Z,65.6,12.4,38.3,31.2,86.2
2025-03-21 11:00:00Z,54.4,13.4,38.2,27.2,80.0
2025-03-21 12:00:00Z,53.8,14.1,40.9,24.6,78.5
2025-03-21 13:00:00Z,54.1,15.5,39.2,30.5,86.0
2025-03-21 14:00:00Z,53.6,10.0,41.2,25.7,80.6
2025-03-21 15:00:00Z,46.0,11.4,39.6,24.6,77.4
2025-03-21 16:00:00Z,50.4,10.0,36.3,17.5,63.1
2025-03-21 17:00:00Z,49.1,12.2,40.5,19.5,70.4
2025-03-21 18:00:00Z,49.7,12.1,45.2,18.8,74.0
2025-03-21 19:00:00Z,35.5,10.5,40.5,15.7,64.6
2025-03-21 20:00:00Z,31.2,9.6,36.9,10.8,53.4
2025-03-21 21:00:00Z,38.8,14.4,31.9,9.0,45.8
2025-03-21 22:00:00Z,35.2,15.9,34.7,12.7,54.2
2025-03-21 23:00:00Z,32.8,12.6,25.2,5.1,33.0
2025-03-22 00:00:00Z,33.3,15.0,25.6,8.7,38.8
2025-03-22 01:00:00Z,32.9,8.3,24.1,9.4,38.4
2025-03-22 02:00:00Z,32.7,9.3,28.6,9.1,42.6
2025-03-22 03:00:00Z,31.4,8.7,23.3,6.9,33.9
2025-03-22 04:00:00Z,25.2,6.8,13.1,4.4,19.8
2025-03-22 05:00:00Z,14.3,5.0,12.8,6.4,22.6
2025-03-22 06:00:00Z,19.7,8.1,22.2,9.7,37.1
2025-03-22 07:00:00Z,15.5,9.2,28.4,14.0,49.8
2025-03-22 08:00:00Z,13.0,7.3,29.6,16.5,54.9
2025-03-22 09:00:00Z,15.2,6.6,29.6,17.0,55.7
2025-03-22 10:00:00Z,15.9,4.3,33.2,17.6,60.2
2025-03-22 11:00:00Z,12.5,4.1,33.1,19.0,62.2
2025-03-22 12:00:00Z,18.9,4.2,33.8,19.6,63.8
2025-03-22 13:00:00Z,14.7,4.2,26.9,14.5,49.1
2025-03-22 14:00:00Z,13.8,6.9,25.6,14.0,47.2
2025-03-22 15:00:00Z,16.8,5.7,27.5,15.0,50.3
2025-03-22 16:00:00Z,16.5,2.7,24.6,10.3,40.3
2025-03-22 17:00:00Z,16.2,3.6,26.2,14.6,48.5
2025-03-22 18:00:00Z,10.8,9.0,35.3,17.9,62.5
2025-03-22 19:00:00Z,9.6,5.6,38.5,19.0,67.3
2025-03-22 20:00:00Z,9.9,3.3,34.2,12.2,53.0
2025-03-22 21:00:00Z,10.6,3.4,29.0,9.1,42.9
2025-03-22 22:00:00Z,11.6,2.4,23.9,6.1,33.2
2025-03-22 23:00:00Z,10.6,1.4,25.8,11.9,43.8
2025-03-23 00:00:00Z,13.5,7.6,20.5,8.8,33.6
2025-03-23 01:00:00Z,11.7,7.2,18.5,7.0,29.0
2025-03-23 02:00:00Z,9.1,4.9,17.2,7.7,29.0
2025-03-23 03:00:00Z,8.1,4.3,13.4,5.3,21.4
2025-03-23 04:00:00Z,10.2,4.5,12.4,5.1,20.2
2025-03-23 05:00:00Z,7.5,3.0,15.5,7.5,26.9
2025-03-23 06:00:00Z,6.0,0.9,14.6,5.1,22.4
2025-03-23 07:00:00Z,12.1,2.7,20.0,7.7,31.8
2025-03-23 08:00:00Z,10.0,2.6,20.5,11.3,38.2
2025-03-23 09:00:00Z,8.0,3.4,20.8,11.9,39.0
2025-03-23 10:00:00Z,14.1,4.4,22.3,11.1,39.2
2025-03-23 11:00:00Z,10.5,3.8,18.0,10.7,34.4
2025-03-23 12:00:00Z,9.3,4.0,19.0,10.3,34.7
2025-03-23 13:00:00Z,11.1,3.6,12.8,6.3,22.5
2025-03-23 14:00:00Z,7.9,3.9,18.7,10.3,34.5
2025-03-23 15:00:00Z,8.0,5.6,30.7,19.7,60.6
2025-03-23 16:00:00Z,9.3,4.8,33.2,22.7,67.8
2025-03-23 17:00:00Z,10.7,3.7,22.3,12.2,40.8
2025-03-23 18:00:00Z,11.0,3.4,22.8,12.2,41.4
2025-03-23 19:00:00Z,12.3,3.5,33.5,20.2,64.4
2025-03-23 20:00:00Z,17.2,4.7,38.7,15.6,62.3
2025-03-23 21:00:00Z,11.7,8.8,33.5,11.2,50.4
2025-03-23 22:00:00Z,15.2,6.7,29.5,7.3,40.5
2025-03-23 23:00:00Z,7.9,3.5,28.7,9.2,42.9
2025-03-24 00:00:00Z,12.2,2.3,30.1,9.1,44.0
2025-03-24 01:00:00Z,12.1,3.5,18.0,5.9,27.1
2025-03-24 02:00:00Z,8.8,2.9,22.4,4.6,29.5
2025-03-24 03:00:00Z,10.4,6.8,27.2,5.4,35.5
2025-03-24 04:00:00Z,13.8,6.3,39.7,3.6,45.3
2025-03-24 05:00:00Z,18.3,10.8,56.0,7.4,67.2
2025-03-24 06:00:00Z,33.6,17.8,51.8,15.8,76.0
2025-03-24 07:00:00Z,26.0,17.7,50.3,39.2,110.3
2025-03-24 08:00:00Z,26.1,12.9,50.1,43.9,117.4
2025-03-24 09:00:00Z,23.7,13.6,41.8,21.4,74.6
2025-03-24 10:00:00Z,18.5,10.1,39.3,17.6,66.3
2025-03-24 11:00:00Z,18.4,10.1,53.2,34.3,105.8
2025-03-24 12:00:00Z,23.0,13.0,55.7,32.0,104.3
2025-03-24 13:00:00Z,24.7,10.3,42.8,19.9,73.6
2025-03-24 14:00:00Z,20.6,7.8,46.6,20.5,77.6
2025-03-24 15:00:00Z,13.5,9.9,50.0,14.3,72.0
2025-03-24 16:00:00Z,16.0,13.0,38.0,10.1,53.6
2025-03-24 17:00:00Z,19.6,8.0,32.4,9.3,46.5
2025-03-24 18:00:00Z,9.2,4.4,30.6,6.3,40.0
2025-03-24 19:00:00Z,15.3,7.9,32.4,6.2,41.7
2025-03-24 20:00:00Z,27.0,11.9,34.0,4.3,40.5
2025-03-24 21:00:00Z,33.8,27.6,38.6,4.2,45.0
2025-03-24 22:00:00Z,45.1,36.6,24.6,3.3,29.6
2025-03-24 23:00:00Z,44.2,33.7,19.1,3.0,23.5
2025-03-25 00:00:00Z,42.2,35.9,15.9,3.2,20.7
2025-03-25 01:00:00Z,41.7,30.4,15.2,2.6,19.2
2025-03-25 02:00:00Z,38.2,31.8,11.8,2.4,15.4
2025-03-25 03:00:00Z,44.6,33.1,10.9,2.4,14.4
2025-03-25 04:00:00Z,37.5,32.8,10.1,2.3,13.5
2025-03-25 05:00:00Z,37.3,33.5,10.8,2.5,14.6
2025-03-25 06:00:00Z,39.7,29.7,12.4,2.6,16.4
2025-03-25 07:00:00Z,43.8,25.1,26.1,5.7,34.7
2025-03-25 08:00:00Z,44.9,33.5,27.0,5.8,35.8
2025-03-25 09:00:00Z,44.4,31.5,27.6,6.7,37.8
2025-03-25 10:00:00Z,52.9,33.0,27.5,7.7,39.2
2025-03-25 11:00:00Z,48.7,32.2,29.1,13.6,49.8
2025-03-25 12:00:00Z,43.7,28.9,27.6,13.0,47.4
2025-03-25 13:00:00Z,49.4,28.3,34.4,22.0,68.3
2025-03-25 14:00:00Z,35.2,26.7,31.5,16.7,57.1
2025-03-25 15:00:00Z,34.5,24.4,17.5,6.0,26.5
2025-03-25 16:00:00Z,34.6,19.9,22.8,9.8,37.7
2025-03-25 17:00:00Z,32.9,20.1,21.4,7.3,32.6
2025-03-25 18:00:00Z,30.3,25.5,24.8,4.4,31.6
2025-03-25 19:00:00Z,41.8,30.2,27.7,4.0,33.9
2025-03-25 20:00:00Z,42.9,31.8,31.7,4.9,39.2
2025-03-25 21:00:00Z,39.2,33.2,28.4,3.6,33.8
2025-03-25 22:00:00Z,48.4,38.1,24.4,3.0,29.0
2025-03-25 23:00:00Z,47.2,33.5,22.5,4.5,29.4
2025-03-26 00:00:00Z,31.5,21.2,16.3,4.1,22.5
2025-03-26 01:00:00Z,34.1,20.0,13.4,2.4,17.1
2025-03-26 02:00:00Z,31.3,22.5,11.5,2.4,15.1
2025-03-26 03:00:00Z,31.9,22.7,10.9,2.3,14.3
2025-03-26 04:00:00Z,35.6,21.4,11.4,2.4,14.9
2025-03-26 05:00:00Z,35.4,19.8,12.9,2.3,16.5
2025-03-26 06:00:00Z,40.7,27.6,23.2,3.4,28.5
2025-03-26 07:00:00Z,33.8,24.2,30.8,5.2,38.8
2025-03-26 08:00:00Z,33.2,21.8,28.1,7.9,40.2
2025-03-26 09:00:00Z,30.8,18.3,26.5,10.5,42.6
2025-03-26 10:00:00Z,23.5,18.1,21.3,7.7,33.0
2025-03-26 11:00:00Z,24.5,9.6,22.5,8.9,36.2
2025-03-26 12:00:00Z,16.3,18.7,23.7,9.7,38.6
2025-03-26 13:00:00Z,25.3,13.7,18.1,8.0,30.3
2025-03-26 14:00:00Z,23.6,10.8,13.9,6.4,23.8
2025-03-26 15:00:00Z,15.2,8.8,14.0,5.2,22.0
2025-03-26 16:00:00Z,21.7,10.0,16.2,5.2,24.1
2025-03-26 17:00:00Z,19.8,8.9,14.5,4.1,20.8
2025-03-26 18:00:00Z,22.6,13.1,20.5,3.7,26.3
2025-03-26 19:00:00Z,25.2,20.4,28.3,4.5,35.1
2025-03-26 20:00:00Z,32.1,16.2,27.5,6.0,36.7
2025-03-26 21:00:00Z,25.9,15.5,25.6,4.2,32.1
2025-03-26 22:00:00Z,21.8,8.0,29.2,5.1,36.9
2025-03-26 23:00:00Z,26.3,12.6,29.7,5.2,37.5
2025-03-27 00:00:00Z,25.2,20.3,30.0,4.6,37.0
2025-03-27 01:00:00Z,23.7,18.3,28.8,4.4,35.6
2025-03-27 02:00:00Z,19.9,10.2,22.4,2.8,26.7
2025-03-27 03:00:00Z,24.9,10.7,21.1,3.0,25.6
2025-03-27 04:00:00Z,23.9,13.0,24.0,4.1,30.1
2025-03-27 05:00:00Z,23.8,15.6,30.3,3.8,36.0
2025-03-27 06:00:00Z,28.3,18.6,40.3,15.2,63.6
2025-03-27 07:00:00Z,34.1,17.9,43.2,23.4,79.1
2025-03-27 08:00:00Z,29.9,15.1,41.3,29.0,85.7
2025-03-27 09:00:00Z,41.3,17.7,44.5,32.2,93.9
2025-03-27 10:00:00Z,36.7,17.7,36.3,19.3,66.0
2025-03-27 11:00:00Z,30.7,18.5,33.3,24.4,70.6
2025-03-27 12:00:00Z,31.6,17.4,28.9,15.0,51.9
2025-03-27 13:00:00Z,34.3,18.1,27.0,11.5,44.7
2025-03-27 14:00:00Z,31.6,16.3,19.2,6.7,29.5
2025-03-27 15:00:00Z,32.0,16.1,22.9,7.2,34.0
2025-03-27 16:00:00Z,30.0,15.6,20.9,5.5,29.4
2025-03-27 17:00:00Z,27.2,19.9,23.9,5.8,32.7
2025-03-27 18:00:00Z,23.8,18.2,25.6,4.2,32.0
2025-03-27 19:00:00Z,22.3,17.6,29.0,4.0,35.1
2025-03-27 20:00:00Z,36.7,24.7,37.3,3.3,42.4
2025-03-27 21:00:00Z,34.7,27.9,36.6,2.9,41.0
2025-03-27 22:00:00Z,36.6,22.2,40.6,3.1,45.5
2025-03-27 23:00:00Z,39.5,26.2,49.3,3.8,55.1
2025-03-28 00:00:00Z,42.0,27.9,61.9,4.9,69.3
2025-03-28 01:00:00Z,41.7,30.7,51.8,4.6,58.8
2025-03-28 02:00:00Z,38.9,27.7,32.3,4.1,38.7
2025-03-28 03:00:00Z,35.0,26.6,28.3,3.4,33.6
2025-03-28 04:00:00Z,32.8,27.5,26.0,3.8,31.8
2025-03-28 05:00:00Z,33.2,21.9,25.2,3.7,30.8
2025-03-28 06:00:00Z,28.3,21.2,27.2,5.2,35.2
2025-03-28 07:00:00Z,10.8,6.4,26.5,8.0,38.7
2025-03-28 08:00:00Z,21.5,5.7,33.3,15.8,57.4
2025-03-28 09:00:00Z,15.9,4.6,31.8,13.8,53.0
2025-03-28 10:00:00Z,15.3,12.9,34.3,20.1,65.1
2025-03-28 11:00:00Z,18.5,11.6,32.3,23.1,67.7
2025-03-28 12:00:00Z,18.4,10.7,21.0,9.1,34.9
2025-03-28 13:00:00Z,19.9,9.2,27.0,16.5,52.2
2025-03-28 14:00:00Z,15.6,7.6,24.7,15.5,48.4
2025-03-28 15:00:00Z,9.8,4.6,28.4,17.3,54.9
2025-03-28 16:00:00Z,11.2,4.8,33.6,22.3,67.7
2025-03-28 17:00:00Z,10.4,5.4,43.2,36.6,99.2
2025-03-28 18:00:00Z,7.5,2.6,42.3,33.2,93.3
2025-03-28 19:00:00Z,16.0,3.4,28.5,8.0,40.8
2025-03-28 20:00:00Z,17.2,4.3,29.1,5.0,36.8
2025-03-28 21:00:00Z,22.1,5.8,25.7,4.8,33.0
2025-03-28 22:00:00Z,18.4,8.9,20.8,3.5,26.0
2025-03-28 23:00:00Z,15.7,6.5,16.5,3.4,21.8
2025-03-29 00:00:00Z,15.9,7.3,16.8,3.6,22.3
2025-03-29 01:00:00Z,19.2,6.3,16.1,2.8,20.4
2025-03-29 02:00:00Z,21.2,3.5,17.1,2.7,21.3
2025-03-29 03:00:00Z,20.6,3.8,15.7,2.2,19.0
2025-03-29 04:00:00Z,15.7,4.9,16.7,2.3,20.2
2025-03-29 05:00:00Z,17.0,9.6,15.8,2.4,19.5
2025-03-29 06:00:00Z,21.6,6.8,24.6,3.5,30.0
2025-03-29 07:00:00Z,16.5,8.2,22.7,4.5,29.6
2025-03-29 08:00:00Z,32.8,6.8,20.2,5.7,28.8
2025-03-29 09:00:00Z,15.5,5.7,13.5,4.7,20.7
2025-03-29 10:00:00Z,20.2,3.9,10.6,4.0,16.8
2025-03-29 11:00:00Z,19.1,3.2,11.4,4.8,18.7
2025-03-29 12:00:00Z,12.7,6.2,10.7,4.3,17.2
2025-03-29 13:00:00Z,19.2,4.5,9.7,4.3,16.2
2025-03-29 14:00:00Z,14.2,3.6,10.1,4.4,16.7
2025-03-29 15:00:00Z,10.7,10.3,12.3,5.1,20.0
2025-03-29 16:00:00Z,9.0,7.3,15.2,5.1,22.9
2025-03-29 17:00:00Z,10.2,4.4,16.0,4.9,23.5
2025-03-29 18:00:00Z,10.9,7.6,22.4,5.0,30.1
2025-03-29 19:00:00Z,9.6,7.5,22.6,4.2,29.1
2025-03-29 20:00:00Z,16.5,8.8,29.6,4.1,36.0
2025-03-29 21:00:00Z,20.6,8.6,32.2,3.1,37.0
2025-03-29 22:00:00Z,21.4,12.2,51.1,16.8,76.9
2025-03-29 23:00:00Z,17.2,11.3,58.7,18.7,87.4
2025-03-30 00:00:00Z,19.1,10.2,62.2,17.7,89.3
2025-03-30 01:00:00Z,14.1,6.1,47.7,16.4,72.9
2025-03-30 02:00:00Z,13.1,3.0,33.5,8.1,45.9
2025-03-30 03:00:00Z,10.5,3.4,24.6,6.3,34.3
2025-03-30 04:00:00Z,13.8,4.0,19.0,5.0,26.6
2025-03-30 05:00:00Z,12.7,3.2,20.4,5.1,28.3
2025-03-30 06:00:00Z,12.1,5.3,15.8,4.2,22.2
2025-03-30 07:00:00Z,14.1,6.4,14.8,4.2,21.2
2025-03-30 08:00:00Z,12.7,6.5,16.5,5.7,25.2
2025-03-30 09:00:00Z,10.7,5.2,13.4,5.4,21.6
2025-03-30 10:00:00Z,6.7,4.7,14.7,7.7,26.5
2025-03-30 11:00:00Z,13.8,5.5,16.7,7.9,28.7
2025-03-30 12:00:00Z,10.7,4.2,13.7,7.9,25.7
2025-03-30 13:00:00Z,9.6,1.2,12.6,6.2,22.1
2025-03-30 14:00:00Z,8.5,4.8,14.8,7.6,26.4
2025-03-30 15:00:00Z,11.7,5.1,14.0,5.4,22.3
2025-03-30 16:00:00Z,12.3,8.6,13.3,4.9,20.7
2025-03-30 17:00:00Z,15.3,8.9,15.4,5.1,23.1
2025-03-30 18:00:00Z,14.0,7.4,16.1,4.6,23.1
2025-03-30 19:00:00Z,21.5,10.2,17.7,3.6,23.2
2025-03-30 20:00:00Z,20.2,11.0,15.7,2.5,19.5
2025-03-30 21:00:00Z,17.2,7.9,19.3,2.5,23.1
2025-03-30 22:00:00Z,24.0,7.2,22.6,2.5,26.4
2025-03-30 23:00:00Z,23.4,8.6,25.0,3.0,29.6
2025-03-31 00:00:00Z,21.7,8.4,21.9,2.7,26.2
2025-03-31 01:00:00Z,20.2,14.5,19.9,2.5,23.7
2025-03-31 02:00:00Z,25.4,13.3,21.4,2.6,25.6
2025-03-31 03:00:00Z,24.8,10.4,21.9,2.8,26.2
2025-03-31 04:00:00Z,24.4,10.0,27.6,4.9,35.1
2025-03-31 05:00:00Z,35.9,10.8,43.4,14.6,65.7
2025-03-31 06:00:00Z,34.4,10.7,49.8,11.8,67.8
2025-03-31 07:00:00Z,32.1,14.9,46.7,16.1,71.4
2025-03-31 08:00:00Z,29.0,9.5,27.6,10.1,43.1
2025-03-31 09:00:00Z,25.2,7.9,24.0,10.6,40.4
2025-03-31 10:00:00Z,24.7,14.6,26.4,14.3,48.3
2025-03-31 11:00:00Z,18.0,9.8,22.3,14.9,45.1
2025-03-31 12:00:00Z,28.1,13.2,18.4,8.1,30.8
2025-03-31 13:00:00Z,22.3,7.8,15.4,6.2,25.0
2025-03-31 14:00:00Z,21.8,5.9,26.0,14.0,47.4
2025-03-31 15:00:00Z,21.9,7.2,17.6,6.9,28.1
2025-03-31 16:00:00Z,20.3,8.3,18.4,7.5,29.8
2025-03-31 17:00:00Z,19.9,11.9,18.4,6.1,27.7
2025-03-31 18:00:00Z,18.4,13.1,19.3,5.1,27.0
2025-03-31 19:00:00Z,21.4,10.4,22.6,4.1,28.8
2025-03-31 20:00:00Z,26.2,14.1,26.6,3.7,32.2
2025-03-31 21:00:00Z,24.7,10.9,34.9,4.6,42.1
2025-03-31 22:00:00Z,24.7,7.5,37.7,5.1,45.6
2025-03-31 23:00:00Z,22.8,8.6,28.4,4.3,35.1
2025-04-01 00:00:00Z,27.7,15.9,25.7,4.2,32.1
2025-04-01 01:00:00Z,20.4,10.9,19.5,3.5,24.8
2025-04-01 02:00:00Z,19.7,10.7,18.8,3.1,23.5
2025-04-01 03:00:00Z,23.3,12.1,21.4,4.1,27.5
2025-04-01 04:00:00Z,20.3,9.5,23.8,4.7,31.0
2025-04-01 05:00:00Z,24.7,8.2,35.3,8.2,47.8
2025-04-01 06:00:00Z,26.9,11.4,52.1,24.5,89.6
2025-04-01 07:00:00Z,37.8,12.1,52.8,28.9,97.1
2025-04-01 08:00:00Z,35.5,12.2,47.3,32.7,97.4
2025-04-01 09:00:00Z,30.7,10.2,36.4,19.6,66.6
2025-04-01 10:00:00Z,27.4,12.3,27.3,12.6,46.5
2025-04-01 11:00:00Z,20.8,10.1,24.1,11.6,41.8
2025-04-01 12:00:00Z,23.2,8.7,24.5,12.6,43.7
2025-04-01 13:00:00Z,32.5,10.9,24.8,11.6,42.5
2025-04-01 14:00:00Z,21.9,8.4,30.7,17.1,56.9
2025-04-01 15:00:00Z,29.4,7.2,22.1,10.9,38.9
2025-04-01 16:00:00Z,24.6,5.1,22.9,10.0,38.4
2025-04-01 17:00:00Z,25.3,3.2,27.6,14.1,49.4
2025-04-01 18:00:00Z,24.2,2.0,21.0,8.4,33.9
2025-04-01 19:00:00Z,11.9,8.4,29.3,11.0,46.1
2025-04-01 20:00:00Z,16.0,7.1,21.2,5.9,30.2
2025-04-01 21:00:00Z,15.9,6.5,19.7,4.7,26.9
2025-04-01 22:00:00Z,13.6,6.0,16.9,4.4,23.7
2025-04-01 23:00:00Z,13.0,6.8,17.6,4.0,23.7
2025-04-02 00:00:00Z,13.7,5.3,13.5,4.3,20.0
