,RN6:PM10,RN6:PM25,RN6:NO2,RN6:NO,RN6:NOX
,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN
,RN6,RN6,RN6,RN6,RN6
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-01-23 16:00:00Z,16.9,7.1,35.1,38.9,94.7
2025-01-23 17:00:00Z,16.8,6.5,38.1,41.9,102.2
2025-01-23 18:00:00Z,14.9,6.7,29.5,30.5,76.2
2025-01-23 19:00:00Z,10.3,4.2,25.3,24.6,63.1
2025-01-23 20:00:00Z,10.0,3.2,19.4,16.7,45.0
2025-01-23 21:00:00Z,10.5,4.5,17.8,15.4,41.3
2025-01-23 22:00:00Z,11.6,4.9,17.4,16.5,42.7
2025-01-23 23:00:00Z,7.2,4.1,16.1,11.7,34.2
2025-01-24 00:00:00Z,8.3,3.0,11.0,5.7,19.7
2025-01-24 01:00:00Z,6.2,1.8,7.8,3.4,13.1
2025-01-24 02:00:00Z,5.7,2.8,9.1,4.3,15.7
2025-01-24 03:00:00Z,8.0,2.2,7.0,2.7,11.3
2025-01-24 04:00:00Z,7.7,4.1,7.5,3.4,12.7
2025-01-24 05:00:00Z,9.8,5.7,14.3,9.4,28.7
2025-01-24 06:00:00Z,14.3,5.5,21.9,23.9,58.5
2025-01-24 07:00:00Z,16.2,3.5,29.3,29.9,75.2
2025-01-24 08:00:00Z,15.0,3.8,29.4,32.3,78.8
2025-01-24 09:00:00Z,14.1,4.8,24.8,26.6,65.6
2025-01-24 10:00:00Z,21.2,4.1,21.5,17.7,48.5
2025-01-24 11:00:00Z,7.7,4.0,21.9,21.2,54.4
2025-01-24 12:00:00Z,7.7,6.0,30.2,38.3,89.0
2025-01-24 13:00:00Z,12.4,7.1,29.7,32.1,79.0
2025-01-24 14:00:00Z,12.1,3.9,32.6,35.7,87.4
2025-01-24 15:00:00Z,13.3,1.8,38.2,40.6,100.5
2025-01-24 16:00:00Z,15.1,5.2,35.5,36.6,91.7
2025-01-24 17:00:00Z,7.5,4.4,37.1,37.7,94.9
2025-01-24 18:00:00Z,11.8,2.3,33.8,35.9,88.9
2025-01-24 19:00:00Z,8.4,3.4,27.6,27.6,69.9
2025-01-24 20:00:00Z,14.8,6.1,23.8,20.8,55.7
2025-01-24 21:00:00Z,7.6,4.2,14.9,10.6,31.2
2025-01-24 22:00:00Z,1.8,2.5,13.5,11.6,31.3
2025-01-24 23:00:00Z,5.4,5.1,13.9,7.8,25.9
2025-01-25 00:00:00Z,6.0,4.1,10.2,5.4,18.5
2025-01-25 01:00:00Z,23.5,2.7,9.0,4.2,15.4
2025-01-25 02:00:00Z,10.7,2.4,6.9,3.2,11.8
2025-01-25 03:00:00Z,6.2,3.4,6.3,1.7,8.9
2025-01-25 04:00:00Z,5.7,1.3,7.2,2.5,11.1
2025-01-25 05:00:00Z,8.6,2.9,7.6,3.5,13.1
2025-01-25 06:00:00Z,7.4,4.3,9.1,3.7,14.9
2025-01-25 07:00:00Z,7.3,6.6,15.3,11.1,32.4
2025-01-25 08:00:00Z,7.0,7.3,18.9,20.1,49.7
2025-01-25 09:00:00Z,15.1,7.8,22.0,26.5,62.7
2025-01-25 10:00:00Z,7.0,9.0,29.1,20.0,59.7
2025-01-25 11:00:00Z,,6.0,48.3,47.2,120.6
2025-01-25 12:00:00Z,16.3,12.9,56.8,50.8,134.7
2025-01-25 13:00:00Z,14.8,8.4,51.6,44.6,120.2
2025-01-25 14:00:00Z,11.6,7.5,56.1,49.5,131.9
2025-01-25 15:00:00Z,30.8,30.8,67.8,56.8,154.8
2025-01-25 16:00:00Z,17.9,9.3,79.2,94.4,224.0
2025-01-25 17:00:00Z,8.8,8.3,64.9,73.2,177.1
2025-01-25 18:00:00Z,11.2,10.2,56.2,55.7,141.6
2025-01-25 19:00:00Z,10.9,10.2,54.3,76.7,171.9
2025-01-25 20:00:00Z,15.8,8.2,35.8,37.8,93.7
2025-01-25 21:00:00Z,7.8,7.2,27.7,26.1,67.8
2025-01-25 22:00:00Z,8.7,5.8,34.1,28.1,77.2
2025-01-25 23:00:00Z,9.2,4.8,34.3,27.8,76.9
2025-01-26 00:00:00Z,5.3,4.3,12.9,9.1,27.0
2025-01-26 01:00:00Z,1.3,5.2,11.6,4.4,18.3
2025-01-26 02:00:00Z,0.5,3.9,8.4,2.6,12.3
2025-01-26 03:00:00Z,3.1,5.2,7.6,2.4,11.3
2025-01-26 04:00:00Z,5.6,5.5,7.9,3.4,13.2
2025-01-26 05:00:00Z,7.1,4.7,12.9,5.0,20.5
2025-01-26 06:00:00Z,7.2,6.1,15.5,6.1,24.8
2025-01-26 07:00:00Z,7.2,3.9,16.2,9.3,30.5
2025-01-26 08:00:00Z,1.7,0.7,15.0,9.1,28.9
2025-01-26 09:00:00Z,1.5,1.6,19.5,14.5,41.7
2025-01-26 10:00:00Z,5.5,1.3,20.9,19.4,50.6
2025-01-26 11:00:00Z,5.1,2.3,23.0,19.9,53.5
2025-01-26 12:00:00Z,7.9,6.4,27.3,24.4,64.6
2025-01-26 13:00:00Z,10.5,5.0,24.1,19.6,54.2
2025-01-26 14:00:00Z,7.4,3.6,26.6,24.5,64.1
2025-01-26 15:00:00Z,4.0,4.6,22.8,19.4,52.6
2025-01-26 16:00:00Z,7.4,3.9,22.5,18.8,51.4
2025-01-26 17:00:00Z,4.5,3.2,23.0,18.7,51.7
2025-01-26 18:00:00Z,7.2,6.0,23.3,18.7,52.0
2025-01-26 19:00:00Z,7.1,6.1,18.3,13.0,38.2
2025-01-26 20:00:00Z,7.6,4.9,14.8,12.0,33.2
2025-01-26 21:00:00Z,6.1,6.7,11.5,6.7,21.9
2025-01-26 22:00:00Z,1.2,7.7,8.4,5.0,15.9
2025-01-26 23:00:00Z,0.9,6.4,7.0,3.0,11.7
2025-01-27 00:00:00Z,1.0,3.9,5.0,2.1,8.2
2025-01-27 01:00:00Z,,5.1,3.5,1.3,5.6
2025-01-27 02:00:00Z,,3.6,3.5,1.3,5.6
2025-01-27 03:00:00Z,2.6,3.3,7.7,1.6,10.2
2025-01-27 04:00:00Z,,2.7,6.5,3.1,11.2
2025-01-27 05:00:00Z,5.9,5.3,15.6,12.1,34.2
2025-01-27 06:00:00Z,7.7,6.7,40.1,38.7,99.5
2025-01-27 07:00:00Z,7.5,4.9,50.2,63.8,148.0
2025-01-27 08:00:00Z,9.1,2.0,35.9,41.8,100.0
2025-01-27 09:00:00Z,8.3,4.1,38.0,47.9,111.3
2025-01-27 10:00:00Z,15.7,6.1,31.6,32.6,81.7
2025-01-27 11:00:00Z,26.4,6.6,23.8,29.3,68.7
2025-01-27 12:00:00Z,10.4,5.7,30.5,27.7,73.0
2025-01-27 13:00:00Z,8.3,3.3,28.9,23.6,65.2
2025-01-27 14:00:00Z,10.8,1.6,28.0,26.2,68.2
2025-01-27 15:00:00Z,12.3,6.7,28.1,23.7,64.5
2025-01-27 16:00:00Z,8.4,6.2,32.2,33.3,83.2
2025-01-27 17:00:00Z,8.5,2.9,36.5,37.0,93.2
2025-01-27 18:00:00Z,11.6,0.3,42.9,40.4,104.8
2025-01-27 19:00:00Z,8.9,1.9,33.7,33.0,84.3
2025-01-27 20:00:00Z,8.1,4.8,21.7,13.3,42.1
2025-01-27 21:00:00Z,6.9,3.8,16.0,9.5,30.5
2025-01-27 22:00:00Z,8.5,5.7,10.9,5.9,19.8
2025-01-27 23:00:00Z,7.3,4.9,9.6,5.1,17.3
2025-01-28 00:00:00Z,5.9,4.1,7.0,3.0,11.5
2025-01-28 01:00:00Z,9.0,2.5,5.3,2.0,8.5
2025-01-28 02:00:00Z,7.9,4.8,6.0,2.3,9.6
2025-01-28 03:00:00Z,10.2,4.7,5.1,1.5,7.5
2025-01-28 04:00:00Z,12.2,6.8,9.8,6.5,19.8
2025-01-28 05:00:00Z,17.3,5.6,14.0,9.7,28.8
2025-01-28 06:00:00Z,12.2,4.2,17.7,14.7,40.2
2025-01-28 07:00:00Z,21.5,3.3,29.2,28.4,72.8
2025-01-28 08:00:00Z,18.4,5.2,30.0,29.6,75.2
2025-01-28 09:00:00Z,9.2,6.3,21.7,17.9,49.1
2025-01-28 10:00:00Z,10.7,5.5,23.7,21.7,57.0
2025-01-28 11:00:00Z,7.3,6.0,23.0,20.5,54.4
2025-01-28 12:00:00Z,9.1,5.6,27.8,28.7,71.9
2025-01-28 13:00:00Z,7.3,4.4,24.4,21.5,57.4
2025-01-28 14:00:00Z,10.4,5.5,24.1,22.4,58.5
2025-01-28 15:00:00Z,16.8,5.9,32.2,31.9,81.0
2025-01-28 16:00:00Z,16.7,8.5,38.4,44.1,106.0
2025-01-28 17:00:00Z,18.0,6.3,37.4,37.8,95.5
2025-01-28 18:00:00Z,16.4,5.9,47.0,51.3,125.6
2025-01-28 19:00:00Z,18.1,8.9,28.8,30.3,75.2
2025-01-28 20:00:00Z,10.8,9.9,21.0,21.8,54.4
2025-01-28 21:00:00Z,5.8,8.3,15.2,15.3,38.6
2025-01-28 22:00:00Z,5.5,5.1,11.3,11.1,28.3
2025-01-28 23:00:00Z,10.5,6.1,9.6,9.8,24.7
2025-01-29 00:00:00Z,8.5,6.3,7.1,4.2,13.5
2025-01-29 01:00:00Z,5.7,5.0,5.2,3.2,10.1
2025-01-29 02:00:00Z,4.2,3.7,5.4,2.5,9.1
2025-01-29 03:00:00Z,8.1,6.5,5.5,2.7,9.9
2025-01-29 04:00:00Z,19.4,5.2,8.2,5.1,16.1
2025-01-29 05:00:00Z,14.6,5.3,15.5,14.6,37.9
2025-01-29 06:00:00Z,22.9,6.4,22.5,21.9,56.2
2025-01-29 07:00:00Z,28.0,10.3,44.6,60.7,137.7
2025-01-29 08:00:00Z,22.4,9.4,48.7,60.0,140.8
2025-01-29 09:00:00Z,23.7,11.4,36.1,36.2,91.5
2025-01-29 10:00:00Z,20.9,8.8,28.5,28.3,71.9
2025-01-29 11:00:00Z,31.4,9.2,24.2,21.0,56.5
2025-01-29 12:00:00Z,30.1,7.3,34.2,38.3,92.9
2025-01-29 13:00:00Z,14.2,8.3,31.5,33.2,82.4
2025-01-29 14:00:00Z,11.5,7.8,29.2,30.0,75.1
2025-01-29 15:00:00Z,8.9,6.8,28.4,25.0,66.7
2025-01-29 16:00:00Z,5.7,3.5,34.3,39.9,95.6
2025-01-29 17:00:00Z,7.3,3.2,39.4,41.4,102.9
2025-01-29 18:00:00Z,11.5,4.7,45.7,58.1,134.7
2025-01-29 19:00:00Z,13.4,5.2,35.3,37.9,93.3
2025-01-29 20:00:00Z,8.7,7.7,31.1,27.5,73.2
2025-01-29 21:00:00Z,,5.9,27.5,21.4,60.2
2025-01-29 22:00:00Z,4.5,5.1,25.3,15.5,49.1
2025-01-29 23:00:00Z,6.4,7.3,19.9,12.6,39.3
2025-01-30 00:00:00Z,7.9,8.4,15.6,10.7,32.0
2025-01-30 01:00:00Z,12.2,5.9,15.3,6.8,25.7
2025-01-30 02:00:00Z,11.5,5.8,20.9,10.5,37.1
2025-01-30 03:00:00Z,16.2,12.3,31.7,16.9,57.6
2025-01-30 04:00:00Z,19.7,9.7,30.7,20.8,62.6
2025-01-30 05:00:00Z,21.7,10.2,44.2,42.6,109.5
2025-01-30 06:00:00Z,14.1,14.1,51.5,76.1,168.1
2025-01-30 07:00:00Z,24.1,15.3,62.2,173.5,328.1
2025-01-30 08:00:00Z,29.5,13.9,62.3,208.6,382.2
2025-01-30 09:00:00Z,31.4,22.6,60.7,140.2,275.7
2025-01-30 10:00:00Z,23.8,12.5,61.2,143.7,281.5
2025-01-30 11:00:00Z,,7.4,30.8,29.2,75.7
2025-01-30 12:00:00Z,10.7,6.1,29.7,34.4,82.5
2025-01-30 13:00:00Z,11.5,4.1,24.9,17.1,51.0
2025-01-30 14:00:00Z,10.0,4.0,29.7,15.1,52.9
2025-01-30 15:00:00Z,8.8,6.2,35.0,21.4,68.0
2025-01-30 16:00:00Z,11.6,8.8,36.0,22.9,71.2
2025-01-30 17:00:00Z,11.5,6.2,46.4,39.2,106.5
2025-01-30 18:00:00Z,13.0,9.1,43.6,26.6,84.4
2025-01-30 19:00:00Z,20.8,14.2,43.4,32.7,93.5
2025-01-30 20:00:00Z,15.8,9.1,35.2,19.4,65.0
2025-01-30 21:00:00Z,21.2,10.5,32.8,18.0,60.3
2025-01-30 22:00:00Z,29.5,9.7,35.6,15.6,59.5
2025-01-30 23:00:00Z,29.7,17.0,42.5,23.8,79.1
2025-01-31 00:00:00Z,26.2,19.4,34.0,11.1,50.9
2025-01-31 01:00:00Z,26.0,21.1,25.1,8.1,37.5
2025-01-31 02:00:00Z,25.2,19.0,23.8,9.7,38.6
2025-01-31 03:00:00Z,21.8,9.1,23.7,6.2,33.1
2025-01-31 04:00:00Z,19.5,15.8,27.3,25.8,66.9
2025-01-31 05:00:00Z,18.2,14.1,28.1,46.4,99.4
2025-01-31 06:00:00Z,14.3,15.1,35.3,62.4,131.0
2025-01-31 07:00:00Z,18.2,15.7,41.8,95.1,187.7
2025-01-31 08:00:00Z,22.7,22.0,54.2,140.3,269.3
2025-01-31 09:00:00Z,61.2,17.1,47.0,125.1,238.8
2025-01-31 10:00:00Z,39.1,17.6,48.7,100.9,203.4
2025-01-31 11:00:00Z,43.2,13.9,48.0,79.2,169.5
2025-01-31 12:00:00Z,38.8,13.2,34.2,44.2,102.0
2025-01-31 13:00:00Z,32.8,9.8,40.3,46.1,111.0
2025-01-31 14:00:00Z,30.5,7.6,40.3,41.9,104.7
2025-01-31 15:00:00Z,42.4,6.5,46.4,50.9,124.5
2025-01-31 16:00:00Z,12.7,7.6,53.3,58.3,142.7
2025-01-31 17:00:00Z,7.6,4.9,53.2,49.8,129.6
2025-01-31 18:00:00Z,5.6,,55.7,54.7,139.6
2025-01-31 19:00:00Z,5.7,,53.4,56.9,140.7
2025-01-31 20:00:00Z,8.0,8.3,48.6,44.4,116.7
2025-01-31 21:00:00Z,11.3,6.1,49.7,47.0,121.7
2025-01-31 22:00:00Z,15.2,9.0,48.2,46.2,119.0
2025-01-31 23:00:00Z,14.4,15.5,42.6,33.0,93.3
2025-02-01 00:00:00Z,15.2,10.2,42.8,34.3,95.5
2025-02-01 01:00:00Z,6.8,5.2,29.2,14.6,51.6
2025-02-01 02:00:00Z,8.9,7.4,27.0,15.9,51.3
2025-02-01 03:00:00Z,13.4,8.5,25.7,14.0,47.2
2025-02-01 04:00:00Z,11.6,9.1,31.5,21.7,64.7
2025-02-01 05:00:00Z,24.0,13.0,38.4,37.5,95.8
2025-02-01 06:00:00Z,22.5,11.3,37.3,38.9,97.0
2025-02-01 07:00:00Z,17.9,12.5,37.1,31.6,85.5
2025-02-01 08:00:00Z,21.7,12.9,47.2,65.8,147.9
2025-02-01 09:00:00Z,22.5,12.8,43.3,58.6,133.1
2025-02-01 10:00:00Z,16.9,11.6,40.6,46.8,112.3
2025-02-01 11:00:00Z,20.8,16.9,30.8,37.1,87.6
2025-02-01 12:00:00Z,23.9,12.3,30.2,37.3,87.5
2025-02-01 13:00:00Z,42.6,11.5,36.2,47.4,108.8
2025-02-01 14:00:00Z,25.4,10.1,31.3,30.1,77.4
2025-02-01 15:00:00Z,22.5,8.6,29.2,30.0,75.2
2025-02-01 16:00:00Z,18.0,15.6,24.4,17.3,51.1
2025-02-01 17:00:00Z,28.6,16.0,60.0,65.0,159.7
2025-02-01 18:00:00Z,32.8,19.9,69.0,103.9,228.2
2025-02-01 19:00:00Z,47.5,37.5,80.2,161.6,327.9
2025-02-01 20:00:00Z,62.5,52.6,64.6,143.8,285.0
2025-02-01 21:00:00Z,58.2,46.3,56.7,95.5,203.1
2025-02-01 22:00:00Z,64.1,54.5,55.9,100.2,209.5
2025-02-01 23:00:00Z,59.8,54.1,45.7,99.4,198.0
2025-02-02 00:00:00Z,59.5,48.5,46.3,105.7,208.3
2025-02-02 01:00:00Z,67.5,41.3,38.9,73.7,152.0
2025-02-02 02:00:00Z,30.6,28.5,31.3,30.1,77.4
2025-02-02 03:00:00Z,24.1,23.9,22.5,18.4,50.7
2025-02-02 04:00:00Z,,24.4,24.7,20.8,56.6
2025-02-02 05:00:00Z,27.9,26.3,24.1,27.7,66.6
2025-02-02 06:00:00Z,19.1,15.4,20.8,22.9,55.9
2025-02-02 07:00:00Z,,24.7,21.7,27.8,64.3
2025-02-02 08:00:00Z,26.2,23.5,25.9,53.0,107.1
2025-02-02 09:00:00Z,26.9,23.5,32.5,68.8,138.0
2025-02-02 10:00:00Z,31.4,23.3,,,
2025-02-02 11:00:00Z,21.7,18.8,25.5,41.4,89.0
2025-02-02 12:00:00Z,22.1,16.9,20.2,26.5,60.8
2025-02-02 13:00:00Z,36.9,21.1,31.7,45.1,100.8
2025-02-02 14:00:00Z,31.9,14.4,29.5,38.8,88.9
2025-02-02 15:00:00Z,28.8,12.8,28.2,27.7,70.6
2025-02-02 16:00:00Z,30.7,16.6,35.8,33.7,87.3
2025-02-02 17:00:00Z,26.4,12.1,45.0,47.6,118.0
2025-02-02 18:00:00Z,37.6,23.0,66.7,107.7,231.9
2025-02-02 19:00:00Z,51.4,32.9,72.5,128.0,268.6
2025-02-02 20:00:00Z,55.2,49.3,61.7,116.7,240.5
2025-02-02 21:00:00Z,56.8,45.2,51.4,97.3,200.5
2025-02-02 22:00:00Z,59.1,50.6,36.8,53.0,118.0
2025-02-02 23:00:00Z,56.4,51.1,30.9,37.4,88.3
2025-02-03 00:00:00Z,47.9,40.8,33.9,54.9,118.1
2025-02-03 01:00:00Z,63.1,45.6,27.0,29.6,72.3
2025-02-03 02:00:00Z,42.7,39.3,23.6,24.8,61.6
2025-02-03 03:00:00Z,29.6,26.7,22.2,9.3,36.5
2025-02-03 04:00:00Z,40.0,30.5,22.9,41.4,86.4
2025-02-03 05:00:00Z,35.9,37.9,25.8,68.8,131.2
2025-02-03 06:00:00Z,31.8,34.3,26.4,79.2,147.9
2025-02-03 07:00:00Z,37.1,32.4,36.8,145.9,260.4
2025-02-03 08:00:00Z,43.3,29.9,37.5,178.5,311.2
2025-02-03 09:00:00Z,,27.9,33.0,119.1,215.5
2025-02-03 10:00:00Z,45.6,21.6,29.6,84.8,159.5
2025-02-03 11:00:00Z,40.0,25.3,32.9,84.6,162.6
2025-02-03 12:00:00Z,37.0,19.5,27.6,63.1,124.4
2025-02-03 13:00:00Z,40.4,23.0,28.2,58.8,118.4
2025-02-03 14:00:00Z,57.8,22.0,24.3,40.8,87.0
2025-02-03 15:00:00Z,36.3,22.9,29.2,60.3,121.7
2025-02-03 16:00:00Z,38.6,24.7,32.4,65.2,132.4
2025-02-03 17:00:00Z,25.2,19.6,35.1,71.1,144.1
2025-02-03 18:00:00Z,21.5,17.3,34.5,63.2,131.4
2025-02-03 19:00:00Z,23.3,19.8,33.5,58.9,123.9
2025-02-03 20:00:00Z,18.1,14.5,28.4,42.0,92.8
2025-02-03 21:00:00Z,20.7,16.0,28.7,41.4,92.2
2025-02-03 22:00:00Z,28.1,24.0,25.2,24.7,63.1
2025-02-03 23:00:00Z,19.2,16.7,24.3,27.4,66.3
2025-02-04 00:00:00Z,18.8,17.8,15.4,10.6,31.6
2025-02-04 01:00:00Z,16.5,12.6,13.9,7.1,24.7
2025-02-04 02:00:00Z,11.0,12.6,11.7,3.0,16.3
2025-02-04 03:00:00Z,10.9,9.6,11.2,6.7,21.5
2025-02-04 04:00:00Z,8.3,7.2,14.2,13.1,34.3
2025-02-04 05:00:00Z,11.5,14.7,19.7,21.8,53.2
2025-02-04 06:00:00Z,12.0,13.1,25.4,44.6,93.7
2025-02-04 07:00:00Z,15.5,12.8,35.1,78.8,155.9
2025-02-04 08:00:00Z,12.9,13.4,37.9,94.1,182.2
2025-02-04 09:00:00Z,17.2,13.1,33.7,65.6,134.2
2025-02-04 10:00:00Z,19.0,13.9,27.8,52.8,108.8
2025-02-04 11:00:00Z,16.4,16.8,30.0,66.1,131.4
2025-02-04 12:00:00Z,29.9,9.6,32.1,73.4,144.7
2025-02-04 13:00:00Z,32.2,18.1,26.6,46.7,98.2
2025-02-04 14:00:00Z,34.9,14.0,28.6,57.3,116.5
2025-02-04 15:00:00Z,33.9,16.2,31.5,57.4,119.4
2025-02-04 16:00:00Z,21.1,13.3,33.1,63.1,129.8
2025-02-04 17:00:00Z,23.1,17.9,40.7,72.9,152.6
2025-02-04 18:00:00Z,19.1,18.0,39.7,61.1,133.3
2025-02-04 19:00:00Z,15.8,17.3,35.3,59.3,126.2
2025-02-04 20:00:00Z,17.6,13.8,25.0,32.9,75.5
2025-02-04 21:00:00Z,12.7,13.0,24.0,27.3,65.9
2025-02-04 22:00:00Z,12.9,12.6,21.5,24.5,59.0
2025-02-04 23:00:00Z,14.4,10.9,19.8,18.6,48.2
2025-02-05 00:00:00Z,16.6,11.0,17.6,14.6,39.9
2025-02-05 01:00:00Z,30.1,7.6,11.8,5.9,20.8
2025-02-05 02:00:00Z,6.9,8.4,9.7,3.7,15.4
2025-02-05 03:00:00Z,17.0,12.1,12.2,8.3,24.9
2025-02-05 04:00:00Z,11.6,12.6,16.4,15.8,40.5
2025-02-05 05:00:00Z,11.2,10.2,24.9,39.0,84.7
2025-02-05 06:00:00Z,12.6,11.6,23.7,48.4,97.9
2025-02-05 07:00:00Z,19.1,21.3,28.1,59.2,118.9
2025-02-05 08:00:00Z,21.8,19.7,38.2,64.3,136.8
2025-02-05 09:00:00Z,33.4,37.0,36.6,57.4,124.6
2025-02-05 10:00:00Z,28.0,19.9,31.2,61.6,125.6
2025-02-05 11:00:00Z,38.7,27.5,35.2,66.5,137.2
2025-02-05 12:00:00Z,22.1,18.5,35.1,56.0,121.0
2025-02-05 13:00:00Z,25.6,18.2,35.7,42.9,101.5
2025-02-05 14:00:00Z,28.3,23.1,52.2,73.8,165.4
2025-02-05 15:00:00Z,23.3,16.0,47.8,42.4,112.8
2025-02-05 16:00:00Z,24.5,16.2,44.5,34.8,97.8
2025-02-05 17:00:00Z,23.3,16.1,54.6,64.5,153.5
2025-02-05 18:00:00Z,21.8,12.8,43.7,52.9,124.9
2025-02-05 19:00:00Z,21.0,11.4,46.7,60.2,139.1
2025-02-05 20:00:00Z,20.1,11.4,32.7,28.3,76.2
2025-02-05 21:00:00Z,16.3,15.2,28.9,19.6,59.0
2025-02-05 22:00:00Z,21.2,13.6,23.3,14.6,45.6
2025-02-05 23:00:00Z,15.9,11.0,20.1,10.2,35.8
2025-02-06 00:00:00Z,7.5,8.3,13.1,6.0,22.3
2025-02-06 01:00:00Z,35.5,6.3,10.7,2.7,14.8
2025-02-06 02:00:00Z,4.4,8.5,10.0,5.0,17.6
2025-02-06 03:00:00Z,,13.1,8.0,2.1,11.3
2025-02-06 04:00:00Z,10.3,10.7,10.5,4.4,17.3
2025-02-06 05:00:00Z,12.8,6.8,17.9,13.0,37.8
2025-02-06 06:00:00Z,9.9,4.0,25.5,27.5,67.6
2025-02-06 07:00:00Z,9.6,6.4,38.5,56.0,124.4
2025-02-06 08:00:00Z,11.6,7.0,35.4,38.1,93.9
2025-02-06 09:00:00Z,9.7,6.0,30.1,44.7,98.7
2025-02-06 10:00:00Z,12.1,8.5,32.9,35.1,86.7
2025-02-06 11:00:00Z,34.9,14.9,33.3,40.2,95.1
2025-02-06 12:00:00Z,30.7,12.5,31.7,40.2,93.4
2025-02-06 13:00:00Z,18.5,10.9,21.1,18.4,49.3
2025-02-06 14:00:00Z,25.3,14.8,24.1,21.5,57.1
2025-02-06 15:00:00Z,22.6,10.4,24.4,19.8,54.7
2025-02-06 16:00:00Z,27.4,11.6,33.3,38.5,92.5
2025-02-06 17:00:00Z,27.5,10.4,40.3,53.6,122.5
2025-02-06 18:00:00Z,14.4,11.3,28.6,23.1,64.0
2025-02-06 19:00:00Z,17.5,10.0,24.2,16.3,49.1
2025-02-06 20:00:00Z,21.1,10.5,25.1,18.8,54.0
2025-02-06 21:00:00Z,22.0,10.9,18.9,9.5,33.5
2025-02-06 22:00:00Z,25.9,11.0,20.1,18.5,48.5
2025-02-06 23:00:00Z,16.2,11.2,15.5,9.1,29.4
2025-02-07 00:00:00Z,17.9,10.0,12.1,3.3,17.1
2025-02-07 01:00:00Z,13.0,13.8,9.8,3.3,14.9
2025-02-07 02:00:00Z,16.2,14.1,11.1,2.1,14.2
2025-02-07 03:00:00Z,15.4,11.1,11.3,3.0,15.8
2025-02-07 04:00:00Z,13.7,10.6,13.5,5.7,22.3
2025-02-07 05:00:00Z,25.1,8.9,19.8,15.9,44.1
2025-02-07 06:00:00Z,29.2,15.5,27.5,40.3,89.3
2025-02-07 07:00:00Z,28.3,19.2,41.5,79.2,162.9
2025-02-07 08:00:00Z,34.7,16.4,38.7,56.7,125.5
2025-02-07 09:00:00Z,51.5,13.7,37.6,75.3,153.1
2025-02-07 10:00:00Z,48.7,14.6,33.6,52.9,114.7
2025-02-07 11:00:00Z,53.8,18.4,28.7,44.9,97.6
2025-02-07 12:00:00Z,67.4,22.9,25.1,34.6,78.1
2025-02-07 13:00:00Z,39.0,23.9,,,
2025-02-07 14:00:00Z,46.2,22.7,38.4,62.6,134.4
2025-02-07 15:00:00Z,49.1,23.6,35.8,65.2,135.7
2025-02-07 16:00:00Z,50.4,30.2,47.3,97.1,196.2
2025-02-07 17:00:00Z,49.2,25.3,49.5,83.9,178.2
2025-02-07 18:00:00Z,46.5,29.9,60.5,104.3,220.4
2025-02-07 19:00:00Z,41.0,34.4,66.2,114.6,241.9
2025-02-07 20:00:00Z,35.2,26.4,55.3,87.8,189.9
2025-02-07 21:00:00Z,25.0,23.8,33.6,33.0,84.2
2025-02-07 22:00:00Z,17.1,17.8,28.6,23.0,63.7
2025-02-07 23:00:00Z,16.4,18.6,26.9,17.6,53.9
2025-02-08 00:00:00Z,20.3,14.3,16.6,8.9,30.3
2025-02-08 01:00:00Z,14.9,11.5,16.1,7.6,27.7
2025-02-08 02:00:00Z,18.2,14.6,14.6,3.7,20.3
2025-02-08 03:00:00Z,10.9,8.5,13.1,5.4,21.3
2025-02-08 04:00:00Z,11.8,6.8,16.2,9.7,31.2
2025-02-08 05:00:00Z,13.8,9.3,16.6,9.2,30.7
2025-02-08 06:00:00Z,7.7,8.3,12.9,7.3,24.1
2025-02-08 07:00:00Z,6.7,4.4,15.5,18.3,43.5
2025-02-08 08:00:00Z,5.8,4.6,22.0,33.4,73.2
2025-02-08 09:00:00Z,8.6,8.1,31.7,51.3,110.2
2025-02-08 10:00:00Z,13.6,9.0,28.0,48.3,102.1
2025-02-08 11:00:00Z,24.6,9.6,25.0,46.9,96.9
2025-02-08 12:00:00Z,25.3,9.1,28.4,49.5,104.3
2025-02-08 13:00:00Z,17.9,11.5,26.9,39.8,87.9
2025-02-08 14:00:00Z,18.2,7.0,23.7,29.8,69.5
2025-02-08 15:00:00Z,20.1,8.5,30.6,37.7,88.3
2025-02-08 16:00:00Z,13.1,6.2,29.0,37.1,85.9
2025-02-08 17:00:00Z,11.1,7.2,31.2,35.9,86.2
2025-02-08 18:00:00Z,15.5,7.7,35.0,40.5,97.2
2025-02-08 19:00:00Z,18.7,8.3,36.4,50.5,113.7
2025-02-08 20:00:00Z,15.2,8.5,33.4,37.1,90.2
2025-02-08 21:00:00Z,11.4,10.2,26.4,31.6,74.8
2025-02-08 22:00:00Z,9.2,7.0,20.9,23.1,56.3
2025-02-08 23:00:00Z,7.3,6.2,24.1,26.4,64.7
2025-02-09 00:00:00Z,7.5,6.3,21.2,17.3,47.7
2025-02-09 01:00:00Z,7.5,8.8,19.1,14.9,41.8
