Unnamed: 0,time,CO,PM10,PM25,NO2,NO,NOX,ville,O3
2025-02-08 20:00:00Z,15.2,,8.5,33.4,37.1,90.2,,Route Nationale 6 - MELUN,
2025-02-08 21:00:00Z,11.4,,10.2,26.4,31.6,74.8,,Route Nationale 6 - MELUN,
2025-02-08 22:00:00Z,9.2,,7.0,20.9,23.1,56.3,,Route Nationale 6 - MELUN,
2025-02-08 23:00:00Z,7.3,,6.2,24.1,26.4,64.7,,Route Nationale 6 - MELUN,
2025-02-09 00:00:00Z,7.5,,6.3,21.2,17.3,47.7,,Route Nationale 6 - MELUN,
2025-02-09 01:00:00Z,7.5,,8.8,19.1,14.9,41.8,,Route Nationale 6 - MELUN,
2025-02-09 02:00:00Z,12.2,,7.5,12.8,8.0,25.2,,Route Nationale 6 - MELUN,
2025-02-09 03:00:00Z,7.6,,4.7,8.8,4.1,15.2,,Route Nationale 6 - MELUN,
2025-02-09 04:00:00Z,5.8,,3.3,11.7,7.7,23.4,,Route Nationale 6 - MELUN,
2025-02-09 05:00:00Z,3.6,,7.4,12.5,7.1,23.3,,Route Nationale 6 - MELUN,
2025-02-09 06:00:00Z,6.1,,6.2,20.5,14.7,43.2,,Route Nationale 6 - MELUN,
2025-02-09 07:00:00Z,7.0,,5.1,17.7,13.0,37.7,,Route Nationale 6 - MELUN,
2025-02-09 08:00:00Z,5.3,,7.7,21.2,19.0,50.2,,Route Nationale 6 - MELUN,
2025-02-09 09:00:00Z,8.3,,5.5,23.4,20.3,54.7,,Route Nationale 6 - MELUN,
2025-02-09 10:00:00Z,11.2,,10.8,26.1,31.7,74.8,,Route Nationale 6 - MELUN,
2025-02-09 11:00:00Z,9.5,,7.7,30.8,40.8,93.3,,Route Nationale 6 - MELUN,
2025-02-09 12:00:00Z,17.4,,10.8,36.5,51.6,115.6,,Route Nationale 6 - MELUN,
2025-02-09 13:00:00Z,14.1,,8.8,42.4,45.2,111.6,,Route Nationale 6 - MELUN,
2025-02-09 14:00:00Z,14.9,,8.7,36.8,40.5,99.0,,Route Nationale 6 - MELUN,
2025-02-09 15:00:00Z,13.1,,10.2,33.0,33.1,83.7,,Route Nationale 6 - MELUN,
2025-02-09 16:00:00Z,12.2,,9.8,28.0,19.7,58.2,,Route Nationale 6 - MELUN,
2025-02-09 17:00:00Z,20.5,,11.3,44.4,55.6,129.7,,Route Nationale 6 - MELUN,
2025-02-09 18:00:00Z,23.0,,12.5,54.7,70.8,163.2,,Route Nationale 6 - MELUN,
2025-02-09 19:00:00Z,27.3,,8.9,60.6,86.6,193.4,,Route Nationale 6 - MELUN,
2025-02-09 20:00:00Z,13.1,,10.2,46.7,53.2,128.4,,Route Nationale 6 - MELUN,
2025-02-09 21:00:00Z,16.5,,11.3,37.7,38.7,97.0,,Route Nationale 6 - MELUN,
2025-02-09 22:00:00Z,16.9,,17.3,37.9,39.9,99.1,,Route Nationale 6 - MELUN,
2025-02-09 23:00:00Z,15.1,,3.8,37.2,33.4,88.3,,Route Nationale 6 - MELUN,
2025-02-10 00:00:00Z,12.7,,5.2,19.3,7.8,31.2,,Route Nationale 6 - MELUN,
2025-02-10 01:00:00Z,9.9,,6.5,15.0,5.5,23.6,,Route Nationale 6 - MELUN,
2025-02-10 02:00:00Z,5.3,,4.7,10.1,2.6,14.0,,Route Nationale 6 - MELUN,
2025-02-10 03:00:00Z,4.0,,6.2,13.3,4.5,20.3,,Route Nationale 6 - MELUN,
2025-02-10 04:00:00Z,5.0,,5.5,14.5,5.8,23.3,,Route Nationale 6 - MELUN,
2025-02-10 05:00:00Z,12.8,,6.9,23.9,21.1,56.1,,Route Nationale 6 - MELUN,
2025-02-10 06:00:00Z,18.6,,10.5,41.6,59.4,132.6,,Route Nationale 6 - MELUN,
2025-02-10 07:00:00Z,15.8,,10.9,41.3,65.4,141.7,,Route Nationale 6 - MELUN,
2025-02-10 08:00:00Z,11.5,,11.5,48.1,62.0,143.1,,Route Nationale 6 - MELUN,
2025-02-10 09:00:00Z,11.6,,9.9,39.2,57.8,128.0,,Route Nationale 6 - MELUN,
2025-02-10 10:00:00Z,18.5,,16.3,50.4,97.2,199.3,,Route Nationale 6 - MELUN,
2025-02-10 11:00:00Z,16.5,,11.2,41.7,78.3,161.6,,Route Nationale 6 - MELUN,
2025-02-10 12:00:00Z,13.2,,15.6,27.9,43.4,94.5,,Route Nationale 6 - MELUN,
2025-02-10 13:00:00Z,15.8,,13.8,29.3,46.9,101.2,,Route Nationale 6 - MELUN,
2025-02-10 14:00:00Z,19.9,,14.0,36.6,60.6,129.4,,Route Nationale 6 - MELUN,
2025-02-10 15:00:00Z,14.9,,13.7,45.9,81.3,170.5,,Route Nationale 6 - MELUN,
2025-02-10 16:00:00Z,14.5,,11.7,45.6,61.3,139.5,,Route Nationale 6 - MELUN,
2025-02-10 17:00:00Z,10.2,,10.1,40.3,51.6,119.3,,Route Nationale 6 - MELUN,
2025-02-10 18:00:00Z,10.1,,14.2,49.3,58.5,138.8,,Route Nationale 6 - MELUN,
2025-02-10 19:00:00Z,9.3,,8.5,38.1,41.1,101.2,,Route Nationale 6 - MELUN,
2025-02-10 20:00:00Z,9.3,,7.4,26.1,23.5,62.0,,Route Nationale 6 - MELUN,
2025-02-10 21:00:00Z,10.7,,9.4,23.4,26.9,64.8,,Route Nationale 6 - MELUN,
2025-02-10 22:00:00Z,14.5,,14.6,19.6,20.2,50.5,,Route Nationale 6 - MELUN,
2025-02-10 23:00:00Z,16.8,,13.6,21.4,17.4,48.0,,Route Nationale 6 - MELUN,
2025-02-11 00:00:00Z,13.1,,13.1,22.8,13.3,43.2,,Route Nationale 6 - MELUN,
2025-02-11 01:00:00Z,15.1,,11.9,16.6,4.7,23.8,,Route Nationale 6 - MELUN,
2025-02-11 02:00:00Z,12.7,,9.2,14.2,5.7,23.1,,Route Nationale 6 - MELUN,
2025-02-11 03:00:00Z,12.6,,12.7,13.7,4.5,20.6,,Route Nationale 6 - MELUN,
2025-02-11 04:00:00Z,16.5,,16.1,19.1,12.7,38.6,,Route Nationale 6 - MELUN,
2025-02-11 05:00:00Z,20.5,,20.0,30.7,28.8,74.8,,Route Nationale 6 - MELUN,
2025-02-11 06:00:00Z,29.9,,15.1,34.9,70.5,143.1,,Route Nationale 6 - MELUN,
2025-02-11 07:00:00Z,17.3,,16.5,39.7,81.2,164.2,,Route Nationale 6 - MELUN,
2025-02-11 08:00:00Z,22.1,,16.3,43.9,87.5,178.1,,Route Nationale 6 - MELUN,
2025-02-11 09:00:00Z,44.4,,24.3,65.5,161.1,312.5,,Route Nationale 6 - MELUN,
2025-02-11 10:00:00Z,37.1,,18.3,36.6,63.8,134.4,,Route Nationale 6 - MELUN,
2025-02-11 11:00:00Z,26.1,,16.4,27.4,40.6,89.7,,Route Nationale 6 - MELUN,
2025-02-11 12:00:00Z,40.7,,13.4,25.6,30.1,71.8,,Route Nationale 6 - MELUN,
2025-02-11 13:00:00Z,31.4,,8.0,23.8,25.5,63.0,,Route Nationale 6 - MELUN,
2025-02-11 14:00:00Z,25.8,,11.2,27.0,32.9,77.4,,Route Nationale 6 - MELUN,
2025-02-11 15:00:00Z,36.1,,19.6,42.9,56.1,129.0,,Route Nationale 6 - MELUN,
2025-02-11 16:00:00Z,26.7,,11.5,45.9,54.3,129.2,,Route Nationale 6 - MELUN,
2025-02-11 17:00:00Z,32.7,,17.8,55.4,73.0,167.2,,Route Nationale 6 - MELUN,
2025-02-11 18:00:00Z,37.2,,16.2,58.1,57.4,146.0,,Route Nationale 6 - MELUN,
2025-02-11 19:00:00Z,22.8,,18.2,53.4,49.0,128.6,,Route Nationale 6 - MELUN,
2025-02-11 20:00:00Z,31.7,,21.4,46.1,42.8,111.7,,Route Nationale 6 - MELUN,
2025-02-11 21:00:00Z,85.4,,,43.3,35.4,97.6,,Route Nationale 6 - MELUN,
2025-02-11 22:00:00Z,48.1,,31.7,44.4,49.8,120.7,,Route Nationale 6 - MELUN,
2025-02-11 23:00:00Z,34.9,,31.7,37.6,37.8,95.5,,Route Nationale 6 - MELUN,
2025-02-12 00:00:00Z,24.9,,19.6,22.9,10.0,38.3,,Route Nationale 6 - MELUN,
2025-02-12 01:00:00Z,24.3,,20.8,19.0,5.8,28.0,,Route Nationale 6 - MELUN,
2025-02-12 02:00:00Z,19.1,,18.2,16.7,3.5,22.1,,Route Nationale 6 - MELUN,
2025-02-12 03:00:00Z,27.6,,20.8,19.5,4.7,26.7,,Route Nationale 6 - MELUN,
2025-02-12 04:00:00Z,18.2,,15.6,19.7,4.6,26.7,,Route Nationale 6 - MELUN,
2025-02-12 05:00:00Z,21.1,,18.7,25.4,20.6,57.0,,Route Nationale 6 - MELUN,
2025-02-12 06:00:00Z,21.8,,20.0,28.7,26.1,68.8,,Route Nationale 6 - MELUN,
2025-02-12 07:00:00Z,30.0,,21.3,33.6,41.1,96.6,,Route Nationale 6 - MELUN,
2025-02-12 08:00:00Z,28.9,,17.9,41.8,65.7,142.5,,Route Nationale 6 - MELUN,
2025-02-12 09:00:00Z,43.3,,21.2,45.8,82.2,171.8,,Route Nationale 6 - MELUN,
2025-02-12 10:00:00Z,31.6,,19.3,50.9,93.7,194.6,,Route Nationale 6 - MELUN,
2025-02-12 11:00:00Z,23.1,,20.0,42.5,67.8,146.4,,Route Nationale 6 - MELUN,
2025-02-12 12:00:00Z,17.4,,18.7,34.2,38.5,93.4,,Route Nationale 6 - MELUN,
2025-02-12 13:00:00Z,26.3,,15.4,31.8,37.2,88.9,,Route Nationale 6 - MELUN,
2025-02-12 14:00:00Z,21.5,,13.4,33.0,29.6,78.6,,Route Nationale 6 - MELUN,
2025-02-12 15:00:00Z,26.6,,19.9,44.1,64.8,143.6,,Route Nationale 6 - MELUN,
2025-02-12 16:00:00Z,20.6,,17.2,39.1,40.2,100.7,,Route Nationale 6 - MELUN,
2025-02-12 17:00:00Z,20.7,,18.2,42.4,51.8,121.9,,Route Nationale 6 - MELUN,
2025-02-12 18:00:00Z,26.6,,12.5,46.7,44.7,115.2,,Route Nationale 6 - MELUN,
2025-02-12 19:00:00Z,34.0,,21.3,44.0,41.7,108.0,,Route Nationale 6 - MELUN,
2025-02-12 20:00:00Z,30.2,,22.3,37.8,23.4,73.7,,Route Nationale 6 - MELUN,
2025-02-12 21:00:00Z,43.8,,31.5,43.4,47.5,116.2,,Route Nationale 6 - MELUN,
2025-02-12 22:00:00Z,29.9,,22.3,33.6,37.1,90.5,,Route Nationale 6 - MELUN,
2025-02-12 23:00:00Z,28.0,,23.6,33.1,30.0,79.2,,Route Nationale 6 - MELUN,
2025-02-13 00:00:00Z,22.4,,22.3,24.0,11.9,42.4,,Route Nationale 6 - MELUN,
2025-02-13 01:00:00Z,18.8,,17.0,14.1,3.8,20.0,,Route Nationale 6 - MELUN,
2025-02-13 02:00:00Z,14.7,,15.4,16.9,5.9,26.0,,Route Nationale 6 - MELUN,
2025-02-13 03:00:00Z,20.6,,13.4,16.2,5.5,24.6,,Route Nationale 6 - MELUN,
2025-02-13 04:00:00Z,14.6,,15.3,24.0,15.0,47.0,,Route Nationale 6 - MELUN,
2025-02-13 05:00:00Z,17.5,,18.2,36.1,35.4,90.4,,Route Nationale 6 - MELUN,
2025-02-13 06:00:00Z,21.4,,21.4,46.5,51.1,124.8,,Route Nationale 6 - MELUN,
2025-02-13 07:00:00Z,26.4,,20.2,49.0,54.6,132.8,,Route Nationale 6 - MELUN,
2025-02-13 08:00:00Z,28.4,,20.3,56.9,73.4,169.5,,Route Nationale 6 - MELUN,
2025-02-13 09:00:00Z,34.9,,30.9,59.7,97.0,208.5,,Route Nationale 6 - MELUN,
2025-02-13 10:00:00Z,53.3,,25.1,44.7,67.2,147.8,,Route Nationale 6 - MELUN,
2025-02-13 11:00:00Z,63.8,,22.0,43.7,71.6,153.6,,Route Nationale 6 - MELUN,
2025-02-13 12:00:00Z,58.9,,21.7,48.1,77.0,166.1,,Route Nationale 6 - MELUN,
2025-02-13 13:00:00Z,35.7,,15.6,46.5,51.7,125.8,,Route Nationale 6 - MELUN,
2025-02-13 14:00:00Z,31.5,,15.2,49.6,58.2,138.9,,Route Nationale 6 - MELUN,
2025-02-13 15:00:00Z,30.3,,12.6,55.5,59.4,146.6,,Route Nationale 6 - MELUN,
2025-02-13 16:00:00Z,22.7,,17.6,53.2,54.0,136.1,,Route Nationale 6 - MELUN,
2025-02-13 17:00:00Z,33.8,,18.1,48.9,53.9,131.6,,Route Nationale 6 - MELUN,
2025-02-13 18:00:00Z,26.0,,16.9,43.0,30.6,89.9,,Route Nationale 6 - MELUN,
2025-02-13 19:00:00Z,30.4,,21.6,49.4,50.9,127.5,,Route Nationale 6 - MELUN,
2025-02-13 20:00:00Z,36.9,,22.3,41.1,40.5,103.2,,Route Nationale 6 - MELUN,
2025-02-13 21:00:00Z,30.6,,16.5,42.2,37.1,99.1,,Route Nationale 6 - MELUN,
2025-02-13 22:00:00Z,37.6,,24.7,30.7,23.4,66.4,,Route Nationale 6 - MELUN,
2025-02-13 23:00:00Z,33.3,,23.9,24.7,14.9,47.7,,Route Nationale 6 - MELUN,
2025-02-14 00:00:00Z,32.4,,31.2,20.7,9.6,35.6,,Route Nationale 6 - MELUN,
2025-02-14 01:00:00Z,42.5,,44.5,17.8,5.1,25.5,,Route Nationale 6 - MELUN,
2025-02-14 02:00:00Z,54.1,,43.7,17.2,4.2,23.7,,Route Nationale 6 - MELUN,
2025-02-14 03:00:00Z,54.4,,46.4,17.3,3.7,23.0,,Route Nationale 6 - MELUN,
2025-02-14 04:00:00Z,56.0,,50.7,20.8,7.3,32.0,,Route Nationale 6 - MELUN,
2025-02-14 05:00:00Z,49.0,,40.2,20.4,10.6,36.7,,Route Nationale 6 - MELUN,
2025-02-14 06:00:00Z,53.0,,42.2,27.9,22.6,62.6,,Route Nationale 6 - MELUN,
2025-02-14 07:00:00Z,63.2,,42.8,38.0,52.1,117.9,,Route Nationale 6 - MELUN,
2025-02-14 08:00:00Z,62.7,,45.6,48.9,99.6,201.6,,Route Nationale 6 - MELUN,
2025-02-14 09:00:00Z,68.8,,43.3,49.9,112.7,222.6,,Route Nationale 6 - MELUN,
2025-02-14 10:00:00Z,73.3,,39.6,41.4,61.8,136.2,,Route Nationale 6 - MELUN,
2025-02-14 11:00:00Z,53.1,,33.4,35.3,49.3,110.9,,Route Nationale 6 - MELUN,
2025-02-14 12:00:00Z,50.3,,31.5,38.1,53.5,120.2,,Route Nationale 6 - MELUN,
2025-02-14 13:00:00Z,48.6,,32.5,38.9,49.9,115.5,,Route Nationale 6 - MELUN,
2025-02-14 14:00:00Z,43.2,,29.5,29.9,29.7,75.4,,Route Nationale 6 - MELUN,
2025-02-14 15:00:00Z,41.5,,36.5,37.2,40.0,98.5,,Route Nationale 6 - MELUN,
2025-02-14 16:00:00Z,44.0,,37.3,39.0,41.7,102.8,,Route Nationale 6 - MELUN,
2025-02-14 17:00:00Z,44.8,,30.4,67.0,96.7,215.3,,Route Nationale 6 - MELUN,
2025-02-14 18:00:00Z,45.8,,30.5,70.7,88.9,207.1,,Route Nationale 6 - MELUN,
2025-02-14 19:00:00Z,42.7,,28.9,76.0,102.8,233.6,,Route Nationale 6 - MELUN,
2025-02-14 20:00:00Z,49.1,,28.3,72.8,112.8,245.9,,Route Nationale 6 - MELUN,
2025-02-14 21:00:00Z,52.6,,30.4,66.7,72.2,177.4,,Route Nationale 6 - MELUN,
2025-02-14 22:00:00Z,35.8,,25.8,40.8,37.2,97.8,,Route Nationale 6 - MELUN,
2025-02-14 23:00:00Z,30.5,,20.1,30.1,22.4,64.4,,Route Nationale 6 - MELUN,
2025-02-15 00:00:00Z,27.0,,23.4,20.8,13.1,41.0,,Route Nationale 6 - MELUN,
2025-02-15 01:00:00Z,22.2,,17.2,15.9,7.3,27.2,,Route Nationale 6 - MELUN,
2025-02-15 02:00:00Z,24.4,,18.0,20.3,13.3,40.7,,Route Nationale 6 - MELUN,
2025-02-15 03:00:00Z,24.7,,18.9,24.1,11.4,41.5,,Route Nationale 6 - MELUN,
2025-02-15 04:00:00Z,21.0,,21.6,37.9,17.7,65.0,,Route Nationale 6 - MELUN,
2025-02-15 05:00:00Z,29.7,,23.2,37.4,27.0,78.8,,Route Nationale 6 - MELUN,
2025-02-15 06:00:00Z,30.8,,23.1,32.9,21.0,65.1,,Route Nationale 6 - MELUN,
2025-02-15 07:00:00Z,27.9,,23.3,32.0,28.9,76.4,,Route Nationale 6 - MELUN,
2025-02-15 08:00:00Z,36.7,,24.5,48.7,66.1,150.0,,Route Nationale 6 - MELUN,
2025-02-15 09:00:00Z,34.5,,24.0,47.8,86.6,180.5,,Route Nationale 6 - MELUN,
2025-02-15 10:00:00Z,41.1,,27.3,42.7,78.6,163.3,,Route Nationale 6 - MELUN,
2025-02-15 11:00:00Z,30.0,,19.8,34.3,51.2,112.8,,Route Nationale 6 - MELUN,
2025-02-15 12:00:00Z,28.0,,22.3,34.2,52.3,114.4,,Route Nationale 6 - MELUN,
2025-02-15 13:00:00Z,26.3,,20.5,31.2,39.7,91.9,,Route Nationale 6 - MELUN,
2025-02-15 14:00:00Z,30.6,,25.3,33.7,40.9,96.5,,Route Nationale 6 - MELUN,
2025-02-15 15:00:00Z,31.6,,21.9,26.8,29.1,71.3,,Route Nationale 6 - MELUN,
2025-02-15 16:00:00Z,33.9,,25.7,35.5,43.8,102.8,,Route Nationale 6 - MELUN,
2025-02-15 17:00:00Z,34.8,,27.9,47.7,63.8,145.6,,Route Nationale 6 - MELUN,
2025-02-15 18:00:00Z,34.6,,29.6,33.8,24.0,70.5,,Route Nationale 6 - MELUN,
2025-02-15 19:00:00Z,38.6,,26.1,39.7,45.4,109.3,,Route Nationale 6 - MELUN,
2025-02-15 20:00:00Z,35.6,,31.4,38.1,43.4,104.8,,Route Nationale 6 - MELUN,
2025-02-15 21:00:00Z,56.4,,53.3,35.6,33.3,86.8,,Route Nationale 6 - MELUN,
2025-02-15 22:00:00Z,50.3,,39.6,40.1,46.0,110.5,,Route Nationale 6 - MELUN,
2025-02-15 23:00:00Z,42.0,,28.5,42.5,39.8,103.7,,Route Nationale 6 - MELUN,
2025-02-16 00:00:00Z,31.4,,25.2,34.7,25.6,74.0,,Route Nationale 6 - MELUN,
2025-02-16 01:00:00Z,34.7,,29.3,32.4,19.4,62.0,,Route Nationale 6 - MELUN,
2025-02-16 02:00:00Z,26.6,,26.5,25.0,9.5,39.4,,Route Nationale 6 - MELUN,
2025-02-16 03:00:00Z,22.6,,29.2,22.1,4.0,28.2,,Route Nationale 6 - MELUN,
2025-02-16 04:00:00Z,29.6,,23.3,20.7,6.1,30.1,,Route Nationale 6 - MELUN,
2025-02-16 05:00:00Z,25.5,,22.8,22.0,7.2,33.0,,Route Nationale 6 - MELUN,
2025-02-16 06:00:00Z,19.6,,24.2,23.5,7.5,35.0,,Route Nationale 6 - MELUN,
2025-02-16 07:00:00Z,26.9,,26.2,25.5,10.8,42.1,,Route Nationale 6 - MELUN,
2025-02-16 08:00:00Z,26.1,,26.3,29.4,18.5,57.7,,Route Nationale 6 - MELUN,
2025-02-16 09:00:00Z,30.2,,24.6,21.6,16.2,46.5,,Route Nationale 6 - MELUN,
2025-02-16 10:00:00Z,31.2,,26.3,21.3,25.6,60.7,,Route Nationale 6 - MELUN,
2025-02-16 11:00:00Z,23.6,,22.3,19.2,21.9,52.8,,Route Nationale 6 - MELUN,
2025-02-16 12:00:00Z,27.1,,25.8,16.5,16.9,42.3,,Route Nationale 6 - MELUN,
2025-02-16 13:00:00Z,29.4,,26.7,23.4,24.5,61.0,,Route Nationale 6 - MELUN,
2025-02-16 14:00:00Z,27.7,,28.7,22.8,22.8,57.7,,Route Nationale 6 - MELUN,
2025-02-16 15:00:00Z,31.0,,27.5,16.3,9.2,30.5,,Route Nationale 6 - MELUN,
2025-02-16 16:00:00Z,29.5,,24.5,20.3,13.3,40.6,,Route Nationale 6 - MELUN,
2025-02-16 17:00:00Z,23.2,,23.2,27.6,16.2,52.5,,Route Nationale 6 - MELUN,
2025-02-16 18:00:00Z,25.5,,26.0,26.5,10.0,41.9,,Route Nationale 6 - MELUN,
2025-02-16 19:00:00Z,36.8,,32.9,43.6,29.9,89.4,,Route Nationale 6 - MELUN,
2025-02-16 20:00:00Z,44.4,,35.7,46.0,36.8,102.5,,Route Nationale 6 - MELUN,
2025-02-16 21:00:00Z,42.6,,41.0,40.8,30.9,88.2,,Route Nationale 6 - MELUN,
2025-02-16 22:00:00Z,35.6,,31.8,25.6,6.7,35.9,,Route Nationale 6 - MELUN,
2025-02-16 23:00:00Z,32.7,,26.7,19.6,10.9,36.3,,Route Nationale 6 - MELUN,
2025-02-17 00:00:00Z,24.1,,21.3,16.1,7.1,27.1,,Route Nationale 6 - MELUN,
2025-02-17 01:00:00Z,22.5,,19.9,14.8,4.0,20.9,,Route Nationale 6 - MELUN,
2025-02-17 02:00:00Z,23.8,,21.8,15.5,11.0,32.4,,Route Nationale 6 - MELUN,
2025-02-17 03:00:00Z,25.2,,15.7,21.1,16.4,46.2,,Route Nationale 6 - MELUN,
2025-02-17 04:00:00Z,26.4,,22.0,29.4,21.2,62.2,,Route Nationale 6 - MELUN,
2025-02-17 05:00:00Z,30.8,,25.3,34.8,33.7,86.6,,Route Nationale 6 - MELUN,
2025-02-17 06:00:00Z,39.8,,24.5,40.4,45.3,109.7,,Route Nationale 6 - MELUN,
2025-02-17 07:00:00Z,35.2,,20.7,40.6,44.7,109.0,,Route Nationale 6 - MELUN,
2025-02-17 08:00:00Z,36.0,,25.2,50.8,109.6,218.9,,Route Nationale 6 - MELUN,
2025-02-17 09:00:00Z,51.6,,25.1,45.6,99.3,197.8,,Route Nationale 6 - MELUN,
2025-02-17 10:00:00Z,41.1,,20.5,35.9,66.3,137.6,,Route Nationale 6 - MELUN,
2025-02-17 11:00:00Z,39.7,,20.4,32.0,58.4,121.5,,Route Nationale 6 - MELUN,
2025-02-17 12:00:00Z,40.1,,24.0,33.4,49.6,109.5,,Route Nationale 6 - MELUN,
2025-02-17 13:00:00Z,32.6,,23.5,27.7,37.6,85.3,,Route Nationale 6 - MELUN,
2025-02-17 14:00:00Z,35.5,,27.4,29.7,36.0,84.9,,Route Nationale 6 - MELUN,
2025-02-17 15:00:00Z,33.5,,24.4,34.1,44.1,101.7,,Route Nationale 6 - MELUN,
2025-02-17 16:00:00Z,34.9,,23.7,37.5,41.6,101.2,,Route Nationale 6 - MELUN,
2025-02-17 17:00:00Z,30.4,,21.8,35.8,30.6,82.7,,Route Nationale 6 - MELUN,
2025-02-17 18:00:00Z,38.3,,27.2,52.3,54.1,135.2,,Route Nationale 6 - MELUN,
2025-02-17 19:00:00Z,45.3,,30.9,62.0,92.5,203.8,,Route Nationale 6 - MELUN,
2025-02-17 20:00:00Z,48.8,,36.8,57.7,75.1,172.9,,Route Nationale 6 - MELUN,
2025-02-17 21:00:00Z,44.5,,32.8,48.8,33.6,100.4,,Route Nationale 6 - MELUN,
2025-02-17 22:00:00Z,44.8,,39.4,41.9,18.8,70.7,,Route Nationale 6 - MELUN,
2025-02-17 23:00:00Z,38.3,,26.2,30.4,16.0,54.8,,Route Nationale 6 - MELUN,
2025-02-18 00:00:00Z,36.1,,28.4,33.7,18.0,61.3,,Route Nationale 6 - MELUN,
2025-02-18 01:00:00Z,54.7,,30.6,24.5,7.1,35.4,,Route Nationale 6 - MELUN,
2025-02-18 02:00:00Z,30.6,,26.2,24.3,13.0,44.2,,Route Nationale 6 - MELUN,
2025-02-18 03:00:00Z,30.8,,30.6,22.9,12.9,42.8,,Route Nationale 6 - MELUN,
2025-02-18 04:00:00Z,28.0,,22.7,29.1,20.1,59.8,,Route Nationale 6 - MELUN,
2025-02-18 05:00:00Z,40.0,,27.0,48.7,65.9,149.6,,Route Nationale 6 - MELUN,
2025-02-18 06:00:00Z,43.8,,22.7,43.1,48.2,116.9,,Route Nationale 6 - MELUN,
2025-02-18 07:00:00Z,51.2,,24.9,57.5,122.8,245.8,,Route Nationale 6 - MELUN,
2025-02-18 08:00:00Z,46.3,,31.8,56.1,137.3,266.6,,Route Nationale 6 - MELUN,
2025-02-18 09:00:00Z,51.8,,25.4,42.3,95.9,189.2,,Route Nationale 6 - MELUN,
2025-02-18 10:00:00Z,50.2,,27.0,33.7,63.8,131.5,,Route Nationale 6 - MELUN,
2025-02-18 11:00:00Z,38.2,,23.3,32.7,62.5,128.5,,Route Nationale 6 - MELUN,
2025-02-18 12:00:00Z,43.7,,21.4,31.2,54.9,115.3,,Route Nationale 6 - MELUN,
2025-02-18 13:00:00Z,38.9,,30.3,29.8,39.1,89.8,,Route Nationale 6 - MELUN,
2025-02-18 14:00:00Z,,,25.5,31.7,37.7,89.6,,Route Nationale 6 - MELUN,
2025-02-18 15:00:00Z,30.6,,19.5,34.2,42.7,99.7,,Route Nationale 6 - MELUN,
2025-02-18 16:00:00Z,32.6,,23.0,37.0,47.4,109.7,,Route Nationale 6 - MELUN,
2025-02-18 17:00:00Z,33.3,,23.9,50.3,81.1,174.6,,Route Nationale 6 - MELUN,
2025-02-18 18:00:00Z,42.8,,27.1,59.8,97.1,208.6,,Route Nationale 6 - MELUN,
2025-02-18 19:00:00Z,41.5,,26.6,51.4,65.2,151.4,,Route Nationale 6 - MELUN,
2025-02-18 20:00:00Z,44.1,,26.0,49.9,61.9,144.7,,Route Nationale 6 - MELUN,
2025-02-18 21:00:00Z,33.7,,24.1,43.0,44.2,110.8,,Route Nationale 6 - MELUN,
2025-02-18 22:00:00Z,30.5,,24.9,29.8,24.0,66.7,,Route Nationale 6 - MELUN,
2025-02-18 23:00:00Z,25.4,,20.6,23.6,22.6,58.2,,Route Nationale 6 - MELUN,
2025-02-19 00:00:00Z,28.4,,20.6,18.6,10.9,35.4,,Route Nationale 6 - MELUN,
2025-02-19 01:00:00Z,25.3,,16.4,13.9,4.5,20.9,,Route Nationale 6 - MELUN,
2025-02-19 02:00:00Z,29.3,,23.7,16.0,5.7,24.7,,Route Nationale 6 - MELUN,
2025-02-19 03:00:00Z,32.0,,25.6,14.1,6.6,24.1,,Route Nationale 6 - MELUN,
2025-02-19 04:00:00Z,32.1,,23.9,17.5,7.9,29.5,,Route Nationale 6 - MELUN,
2025-02-19 05:00:00Z,40.5,,30.6,32.2,37.3,89.4,,Route Nationale 6 - MELUN,
2025-02-19 06:00:00Z,49.2,,30.2,39.8,57.6,128.1,,Route Nationale 6 - MELUN,
2025-02-19 07:00:00Z,48.5,,37.1,54.4,118.0,235.3,,Route Nationale 6 - MELUN,
2025-02-19 08:00:00Z,59.2,,36.6,57.7,140.8,273.7,,Route Nationale 6 - MELUN,
2025-02-19 09:00:00Z,54.8,,32.1,41.4,89.2,178.1,,Route Nationale 6 - MELUN,
2025-02-19 10:00:00Z,44.4,,26.0,34.2,68.8,139.7,,Route Nationale 6 - MELUN,
2025-02-19 11:00:00Z,50.0,,26.7,36.6,67.9,140.7,,Route Nationale 6 - MELUN,
2025-02-19 12:00:00Z,50.9,,32.0,33.6,57.3,121.5,,Route Nationale 6 - MELUN,
2025-02-19 13:00:00Z,51.4,,32.9,38.2,56.7,125.1,,Route Nationale 6 - MELUN,
2025-02-19 14:00:00Z,49.3,,26.7,43.8,65.5,144.2,,Route Nationale 6 - MELUN,
2025-02-19 15:00:00Z,48.8,,25.2,49.0,73.0,161.0,,Route Nationale 6 - MELUN,
2025-02-19 16:00:00Z,49.5,,27.4,48.5,70.6,156.8,,Route Nationale 6 - MELUN,
2025-02-19 17:00:00Z,43.9,,30.3,54.3,96.7,202.5,,Route Nationale 6 - MELUN,
2025-02-19 18:00:00Z,49.9,,37.3,57.9,102.2,214.5,,Route Nationale 6 - MELUN,
